siglas,universidad,nombre,rank,skill_label,skill_type,reuse_level,score,skill_uri
UPS,Universidad Politécnica Salesiana,ECONOMÍA,9,tener en cuenta los criterios económicos en la toma de decisiones,skill/competence,cross-sector,0.7018,http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31
UPS,Universidad Politécnica Salesiana,ECONOMÍA,10,gestionar recursos financieros y materiales,skill/competence,transversal,0.6978,http://data.europa.eu/esco/skill/1ddc021d-d818-4731-904f-842d7491f419
UPS,Universidad Politécnica Salesiana,ECONOMÍA,11,analizar tendencias en el mercado financiero,skill/competence,cross-sector,0.6941,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428
UPS,Universidad Politécnica Salesiana,ECONOMÍA,12,analizar las tendencias económicas,skill/competence,cross-sector,0.6912,http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b
UPS,Universidad Politécnica Salesiana,ECONOMÍA,13,ejercer el control del gasto,skill/competence,cross-sector,0.69,http://data.europa.eu/esco/skill/b08ec8ff-1a3e-4cc3-8016-9520b21666a6
UPS,Universidad Politécnica Salesiana,ECONOMÍA,14,evaluar la viabilidad financiera,skill/competence,cross-sector,0.6876,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649
UPS,Universidad Politécnica Salesiana,ECONOMÍA,15,predecir tendencias económicas,skill/competence,cross-sector,0.6859,http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f
UPS,Universidad Politécnica Salesiana,ECONOMÍA,16,gestionar empresas de producción,skill/competence,cross-sector,0.6845,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
UPS,Universidad Politécnica Salesiana,ECONOMÍA,17,presupuestar en función de las necesidades financieras,skill/competence,cross-sector,0.6817,http://data.europa.eu/esco/skill/dccbdbb8-7266-4fb4-a4cf-29056f102f12
UPS,Universidad Politécnica Salesiana,ECONOMÍA,18,gestionar la financiación pública,skill/competence,cross-sector,0.6815,http://data.europa.eu/esco/skill/234d1c8f-c921-483e-9a6e-4fbfc14946dc
UPS,Universidad Politécnica Salesiana,ECONOMÍA,19,análisis empresarial,knowledge,cross-sector,0.6808,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
UPS,Universidad Politécnica Salesiana,ECONOMÍA,20,gestionar los programas públicos,skill/competence,cross-sector,0.68,http://data.europa.eu/esco/skill/0761f325-13e7-49f4-a41a-ec64ba4e7b9d
UPS,Universidad Politécnica Salesiana,ECONOMÍA,21,realizar gestión de clientes,skill/competence,cross-sector,0.6787,http://data.europa.eu/esco/skill/91306a20-9b81-4f3d-97eb-f5368b607da7
UPS,Universidad Politécnica Salesiana,ECONOMÍA,22,gestionar proyectos de investigación y desarrollo,skill/competence,cross-sector,0.6787,http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce
UPS,Universidad Politécnica Salesiana,ECONOMÍA,23,analizar los factores externos a una empresa,skill/competence,cross-sector,0.6785,http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44
UPS,Universidad Politécnica Salesiana,ECONOMÍA,24,elaborar software estadístico,skill/competence,cross-sector,0.6778,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
UPS,Universidad Politécnica Salesiana,ECONOMÍA,25,evaluar las necesidades energéticas,skill/competence,cross-sector,0.6759,http://data.europa.eu/esco/skill/36fccad9-1d20-4104-bcc2-a8ea9d1ce5ea
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,1,ciencia de datos,knowledge,cross-sector,0.7399,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,2,analizar inteligencia de datos,skill/competence,cross-sector,0.7288,http://data.europa.eu/esco/skill/47a49cd6-097d-457a-9f7b-c290c14930d5
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,3,análisis de datos,knowledge,cross-sector,0.7266,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,4,gestionar datos de investigación,skill/competence,cross-sector,0.7216,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,5,analizar datos,skill/competence,cross-sector,0.7088,http://data.europa.eu/esco/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,6,predecir tendencias económicas,skill/competence,cross-sector,0.704,http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,7,analizar datos de la clientela,skill/competence,cross-sector,0.7038,http://data.europa.eu/esco/skill/d63f49de-cb72-4ce3-9553-a374a4f32f52
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,8,utilizar técnicas de tratamiento de datos,skill/competence,cross-sector,0.6996,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,9,analizar datos científicos,skill/competence,cross-sector,0.6985,http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,10,realizar un análisis de datos,skill/competence,cross-sector,0.6956,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,11,ingeniería de datos,knowledge,cross-sector,0.694,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,12,gestionar datos cuantitativos,skill/competence,cross-sector,0.693,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,13,"gestionar datos, información y contenido digitales",skill/competence,cross-sector,0.687,http://data.europa.eu/esco/skill/4d97e3c3-f335-47cc-a4ee-0d779fd42222
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,14,interpretar datos actuales,skill/competence,cross-sector,0.6852,http://data.europa.eu/esco/skill/1e77e42a-181f-4b48-8e74-201ce50ffc29
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,15,realizar estudios de mercado,skill/competence,cross-sector,0.676,http://data.europa.eu/esco/skill/fe39d4db-4cb5-4299-bb9f-896c8fd6ab13
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,16,estadística,knowledge,cross-sector,0.6727,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,17,procesar datos,skill/competence,cross-sector,0.6695,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,18,recabar datos biológicos,skill/competence,cross-sector,0.6686,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,19,tomar decisiones basadas en datos,skill/competence,cross-sector,0.6684,http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,20,procesar datos topográficos recabados,skill/competence,cross-sector,0.6681,http://data.europa.eu/esco/skill/6b30644d-bdc5-4bca-b1af-edbf5c6b15ee
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,21,analizar datos de carácter ecológico,skill/competence,cross-sector,0.6642,http://data.europa.eu/esco/skill/5354a726-ee64-4f34-90f8-8436f9f374b8
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,22,gestionar sistemas de instrumentación,skill/competence,cross-sector,0.6637,http://data.europa.eu/esco/skill/5d71a91f-cc72-4b66-b6e3-d75ecc05e235
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,23,manejar muestras de datos,skill/competence,cross-sector,0.6635,http://data.europa.eu/esco/skill/4a193795-fa63-414e-9f2e-bfdb3924571e
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,24,prever la demanda de productos,skill/competence,cross-sector,0.6633,http://data.europa.eu/esco/skill/68e73bf6-2838-4705-86f4-e4bda4ac8a6f
UPS,Universidad Politécnica Salesiana,CIENCIA DE DATOS,25,procesar información cualitativa,skill/competence,cross-sector,0.6633,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,1,elaborar las estrategias empresariales,skill/competence,cross-sector,0.6846,http://data.europa.eu/esco/skill/ba2c6181-b036-40b4-8f6d-51499463ccbb
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,2,ingeniería industrial,knowledge,cross-sector,0.6828,http://data.europa.eu/esco/skill/a1816dfd-dbdc-4499-bef3-ff81dd895b33
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,3,impartir formación en empresas,skill/competence,cross-sector,0.6817,http://data.europa.eu/esco/skill/d2a9f2d0-9de7-44ce-a168-590b85234f20
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,4,coordinar equipos de ingeniería,skill/competence,cross-sector,0.6745,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,5,gestionar proyectos de ingeniería,skill/competence,cross-sector,0.6698,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,6,mantenerse al día sobre las innovaciones en el ámbito empresarial,skill/competence,cross-sector,0.6677,http://data.europa.eu/esco/skill/7f70572d-f0c1-4039-9954-b57dc69981f6
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,7,diseñar componentes de ingeniería,skill/competence,cross-sector,0.6669,http://data.europa.eu/esco/skill/87434439-c07d-48be-af34-b0cdd03121c4
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,8,mejorar procesos empresariales,skill/competence,cross-sector,0.6669,http://data.europa.eu/esco/skill/75b30aeb-34c0-40f4-b77d-271d75a98b14
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,9,guiar a los gestores de los diferentes departamentos de la empresa,skill/competence,cross-sector,0.6496,http://data.europa.eu/esco/skill/3e61ee41-2bd9-466f-b313-00ce04072410
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,10,ingeniería ambiental,knowledge,cross-sector,0.6462,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,11,participar en las operaciones cotidianas de la empresa,skill/competence,cross-sector,0.645,http://data.europa.eu/esco/skill/ce4cbc3a-bde0-43b4-9526-e643c4fe5b04
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,12,ingeniería de seguridad,knowledge,cross-sector,0.642,http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,13,gestionar empresas de producción,skill/competence,cross-sector,0.641,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,14,proporcionar experiencia técnica,skill/competence,cross-sector,0.6409,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,15,integrar los principios de la ingeniería en el diseño arquitectónico,skill/competence,cross-sector,0.6405,http://data.europa.eu/esco/skill/ee239d14-bfc8-4939-91ff-824b5814ff67
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,16,desarrollar normas y procedimientos de fabricación,skill/competence,cross-sector,0.6397,http://data.europa.eu/esco/skill/764db027-9063-4468-acb3-c73ecfc76f35
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,17,resolver problemas,skill/competence,transversal,0.6381,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,18,gestionar conocimientos empresariales,skill/competence,cross-sector,0.6368,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,19,innovar las prácticas actuales,skill/competence,cross-sector,0.6358,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,20,ingeniería informática,knowledge,cross-sector,0.6354,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,21,Proponer soluciones tecnológicas a problemas empresariales,skill/competence,cross-sector,0.635,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,22,actuar de enlace con los ingenieros,skill/competence,cross-sector,0.6348,http://data.europa.eu/esco/skill/c5c51528-ccfc-4c53-b409-c200aaa44222
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,23,capacitar a empleados,skill/competence,cross-sector,0.6334,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,24,diseñar sistemas de control,skill/competence,cross-sector,0.6326,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOCH,Escuela Superior Politécnica de Chimborazo,ADMINISTRACIÓN DE EMPRESAS,25,tener espíritu emprendedor,skill/competence,transversal,0.6302,http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,1,gestionar datos de investigación,skill/competence,cross-sector,0.7365,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,2,llevar a cabo investigaciones científicas,skill/competence,cross-sector,0.7246,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,3,programación informática,knowledge,cross-sector,0.7157,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,4,resolver problemas de sistemas TIC,skill/competence,cross-sector,0.7093,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,5,crear soluciones para problemas,skill/competence,cross-sector,0.7084,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,6,gestionar proyectos de investigación y desarrollo,skill/competence,cross-sector,0.7081,http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,7,prestar asistencia en investigaciones científicas,skill/competence,cross-sector,0.7077,http://data.europa.eu/esco/skill/d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,8,resolver problemas,skill/competence,transversal,0.707,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,9,elaborar software estadístico,skill/competence,cross-sector,0.7061,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,10,desarrollar procedimientos de prueba,skill/competence,cross-sector,0.7054,http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,11,Proponer soluciones tecnológicas a problemas empresariales,skill/competence,cross-sector,0.7012,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,12,crear una red profesional con investigadores y científicos,skill/competence,cross-sector,0.7008,http://data.europa.eu/esco/skill/cc61f9e5-d4fc-470e-8606-1ce865ff8386
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,13,diseñar sistemas de control,skill/competence,cross-sector,0.6983,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,14,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6952,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,15,desarrollar procedimientos de prueba electrónica,skill/competence,cross-sector,0.6947,http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,16,desarrollar normas y procedimientos de fabricación,skill/competence,cross-sector,0.694,http://data.europa.eu/esco/skill/764db027-9063-4468-acb3-c73ecfc76f35
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,17,innovar las prácticas actuales,skill/competence,cross-sector,0.6936,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,18,desarrollar protocolos de investigación científica,skill/competence,cross-sector,0.6933,http://data.europa.eu/esco/skill/9b9662e0-100a-4314-9bdc-8146a7105c3d
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,19,proporcionar experiencia técnica,skill/competence,cross-sector,0.6911,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,20,identificar requisitos del cliente,skill/competence,cross-sector,0.6897,http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,21,aplicar políticas organizativas del sistema,skill/competence,cross-sector,0.6894,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,22,informática,knowledge,cross-sector,0.689,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,23,asesorar a la clientela acerca de las posibilidades técnicas,skill/competence,cross-sector,0.6888,http://data.europa.eu/esco/skill/7b3abd38-61ae-42a4-88bb-0884784f9ee1
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,24,crear soluciones para problemas informativos,skill/competence,cross-sector,0.6872,http://data.europa.eu/esco/skill/4539aeca-b56f-4d03-ba86-8f675a7f2536
ESPOCH,Escuela Superior Politécnica de Chimborazo,COMPUTACIÓN,25,coordinar equipos de ingeniería,skill/competence,cross-sector,0.6855,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,1,elaborar políticas de economía,skill/competence,cross-sector,0.8058,http://data.europa.eu/esco/skill/8394fefb-f62a-48c0-a156-3117cefdb9b3
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,2,asesorar sobre el desarrollo económico,skill/competence,cross-sector,0.7684,http://data.europa.eu/esco/skill/384ed14c-bf1f-4a65-aef6-6e711f43c4ce
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,3,"llevar a cabo análisis de factores políticos, económicos, sociales, tecnológicos, ambientales y jurídicos",skill/competence,cross-sector,0.7263,http://data.europa.eu/esco/skill/9979e727-3104-42e0-8f41-4af2578111ea
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,4,tener en cuenta los criterios económicos en la toma de decisiones,skill/competence,cross-sector,0.7253,http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,5,realizar estudios de mercado,skill/competence,cross-sector,0.7239,http://data.europa.eu/esco/skill/fe39d4db-4cb5-4299-bb9f-896c8fd6ab13
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,6,realizar un análisis empresarial,skill/competence,cross-sector,0.7235,http://data.europa.eu/esco/skill/27ed854c-15b8-4ba2-90e9-ae888a219703
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,7,analizar las tendencias económicas,skill/competence,cross-sector,0.7226,http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,8,predecir tendencias económicas,skill/competence,cross-sector,0.7214,http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,9,elaborar software estadístico,skill/competence,cross-sector,0.7197,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,10,elaborar las estrategias empresariales,skill/competence,cross-sector,0.7195,http://data.europa.eu/esco/skill/ba2c6181-b036-40b4-8f6d-51499463ccbb
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,11,desarrollar políticas de la organización,skill/competence,cross-sector,0.7193,http://data.europa.eu/esco/skill/3254275d-a1b5-4640-9481-02f38780ac35
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,12,analizar los factores externos a una empresa,skill/competence,cross-sector,0.7105,http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,13,ejercer el control del gasto,skill/competence,cross-sector,0.7098,http://data.europa.eu/esco/skill/b08ec8ff-1a3e-4cc3-8016-9520b21666a6
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,14,asesorar sobre finanzas públicas,skill/competence,cross-sector,0.7097,http://data.europa.eu/esco/skill/a9640376-8d72-4a70-a4a3-7a18e2e8f3c0
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,15,crear modelos de procesos empresariales,skill/competence,cross-sector,0.7091,http://data.europa.eu/esco/skill/6a7792a9-888a-46ad-afc9-2c0d94c8fde6
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,16,analizar procesos empresariales,skill/competence,cross-sector,0.7052,http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,17,crear soluciones para problemas,skill/competence,cross-sector,0.7036,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,18,analizar el riesgo financiero,skill/competence,cross-sector,0.7034,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,19,economía,knowledge,cross-sector,0.6983,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,20,asesorar sobre estrategias de mercado,skill/competence,cross-sector,0.6978,http://data.europa.eu/esco/skill/34d6ed30-5d35-44b9-9498-fd15badb5f28
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,21,gestionar los aspectos financieros de una empresa,skill/competence,cross-sector,0.6968,http://data.europa.eu/esco/skill/fa6acfc3-0a4f-4192-b77d-80e94d0faf2a
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,22,gestionar empresas de producción,skill/competence,cross-sector,0.695,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,23,evaluar presupuestos,skill/competence,cross-sector,0.6936,http://data.europa.eu/esco/skill/6556cbf1-d5c0-4f53-89a9-8707066069a6
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,24,elaborar políticas de agricultura,skill/competence,cross-sector,0.6936,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619
ESPOCH,Escuela Superior Politécnica de Chimborazo,ECONOMÍA,25,supervisar el funcionamiento del mercado internacional,skill/competence,cross-sector,0.6933,http://data.europa.eu/esco/skill/293301db-be3c-4cba-b3ee-6cc9c55fd70a
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,1,diseñar componentes de automatización,skill/competence,cross-sector,0.762,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,2,diseñar sistemas de control,skill/competence,cross-sector,0.7465,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,3,desarrollar sistemas de instrumentación,skill/competence,cross-sector,0.7416,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,4,desarrollar procedimientos de prueba electrónica,skill/competence,cross-sector,0.7328,http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,5,operar sistemas de control informatizados,skill/competence,cross-sector,0.7322,http://data.europa.eu/esco/skill/b916d60e-38e9-4241-914a-4e2144bda711
ESPOCH,Escuela Superior Politécnica de Chimborazo,ELECTRÓNICA Y AUTOMATIZACIÓN,6,desarrollar normas y procedimientos de fabricación,skill/competence,cross-sector,0.726,http://data.europa.eu/esco/skill/764db027-9063-4468-acb3-c73ecfc76f35
