siglas,universidad,nombre,rank,skill_label,skill_type,reuse_level,score,skill_uri
ESPOL,Escuela Superior Politécnica del Litoral,COMPUTACIÓN,9,utilizar las tecnologías digitales con creatividad,skill/competence,cross-sector,0.6832,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9
ESPOL,Escuela Superior Politécnica del Litoral,COMPUTACIÓN,10,detectar necesidades tecnológicas,skill/competence,cross-sector,0.6824,http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,1,evaluar las necesidades energéticas,skill/competence,cross-sector,0.7351,http://data.europa.eu/esco/skill/36fccad9-1d20-4104-bcc2-a8ea9d1ce5ea
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,2,realizar actividades de gestión energética en instalaciones,skill/competence,cross-sector,0.6981,http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,3,gestionar la recepción de suministros eléctricos,skill/competence,cross-sector,0.6764,http://data.europa.eu/esco/skill/c796e1fa-cbbd-4639-b8d9-cbcdc130c7a2
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,4,gestionar empresas de producción,skill/competence,cross-sector,0.6741,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,5,garantizar el cumplimiento del plan de distribución de energía,skill/competence,cross-sector,0.6705,http://data.europa.eu/esco/skill/694e1e70-3e22-4d72-a3ac-b5f92951423d
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,6,gestionar proyectos de ingeniería,skill/competence,cross-sector,0.6685,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,7,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.6581,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,8,mantener motores eléctricos,skill/competence,cross-sector,0.6562,http://data.europa.eu/esco/skill/2876970d-90af-45bd-9cfd-c0af757947ea
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,9,gestionar proyectos de investigación y desarrollo,skill/competence,cross-sector,0.6537,http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRICIDAD,10,gestionar proyectos,skill/competence,cross-sector,0.653,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,1,desarrollar procedimientos de prueba electrónica,skill/competence,cross-sector,0.7225,http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,2,asistir a usuarios de instrumentos eléctricos,skill/competence,cross-sector,0.7135,http://data.europa.eu/esco/skill/520f01d1-91a9-44cb-a3e6-b803e18f439c
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,3,diseñar sistemas de control,skill/competence,cross-sector,0.7092,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,4,montar equipos de instrumentación,skill/competence,cross-sector,0.7059,http://data.europa.eu/esco/skill/af0b1937-7538-434f-871b-7e8f72e04117
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,5,asesorar sobre cuestiones relacionadas con problemas de fabricación,skill/competence,cross-sector,0.7034,http://data.europa.eu/esco/skill/6c80c47c-3d08-4356-aa82-46f6ec82c898
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,6,resolver problemas técnicos,skill/competence,cross-sector,0.7007,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,7,desarrollar sistemas de instrumentación,skill/competence,cross-sector,0.6996,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,8,diseñar componentes de automatización,skill/competence,cross-sector,0.6991,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,9,gestionar sistemas de instrumentación,skill/competence,cross-sector,0.6981,http://data.europa.eu/esco/skill/5d71a91f-cc72-4b66-b6e3-d75ecc05e235
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,10,mantener equipos electrónicos,skill/competence,cross-sector,0.6937,http://data.europa.eu/esco/skill/ba45db8f-34e8-4f29-af0b-e6645e1d693f
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,1,detectar y corregir errores de las tecnologías de la información y de las comunicaciones,skill/competence,cross-sector,0.6798,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,2,desarrollar estrategias de comunicación,skill/competence,cross-sector,0.6647,http://data.europa.eu/esco/skill/3c834f6e-523a-49ee-8ed1-e073e28ae6fe
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,3,detectar necesidades tecnológicas,skill/competence,cross-sector,0.6558,http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,4,resolver problemas de sistemas TIC,skill/competence,cross-sector,0.6541,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,5,gestionar las comunicaciones visuales,skill/competence,cross-sector,0.6462,http://data.europa.eu/esco/skill/50b96d21-f2eb-4f35-a8d3-77eee15ef51f
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,6,crear soluciones para problemas informativos,skill/competence,cross-sector,0.6437,http://data.europa.eu/esco/skill/4539aeca-b56f-4d03-ba86-8f675a7f2536
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,7,asesorar sobre estrategias de comunicación,skill/competence,cross-sector,0.6371,http://data.europa.eu/esco/skill/69f36674-440a-4fa0-89f9-1b70172ebb9d
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,8,diseñar sistemas eléctricos,skill/competence,cross-sector,0.6368,http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,9,ingeniería de telecomunicaciones,knowledge,cross-sector,0.632,http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,10,coordinar comunicaciones remotas,skill/competence,cross-sector,0.6294,http://data.europa.eu/esco/skill/9bafaea2-76cd-4532-ab77-8b3d21fa6235
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,1,mecatrónica,knowledge,cross-sector,0.7628,http://data.europa.eu/esco/skill/d88cb3f1-8e02-4618-bf32-4b0488066934
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,2,electromecánica,knowledge,cross-sector,0.6915,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,3,diseñar componentes de automatización,skill/competence,cross-sector,0.6796,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,4,diseñar sistemas electromecánicos,skill/competence,cross-sector,0.677,http://data.europa.eu/esco/skill/c5422318-3218-4ce9-9bdd-f38b93ff63a3
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,5,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.6694,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,6,sistemas mecánicos,knowledge,cross-sector,0.6677,http://data.europa.eu/esco/skill/69bece91-c806-42ad-bde4-db28c7f8fc4b
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,7,diseñar sistemas de control,skill/competence,cross-sector,0.6677,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,8,robótica,knowledge,cross-sector,0.6617,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,9,operar sistemas de control informatizados,skill/competence,cross-sector,0.6604,http://data.europa.eu/esco/skill/b916d60e-38e9-4241-914a-4e2144bda711
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,10,desarrollar sistemas de instrumentación,skill/competence,cross-sector,0.66,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,1,ingeniería civil,knowledge,cross-sector,0.7012,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,2,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.694,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,3,asesorar sobre temas de construcción,skill/competence,cross-sector,0.6642,http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,4,integrar los principios de la ingeniería en el diseño arquitectónico,skill/competence,cross-sector,0.6535,http://data.europa.eu/esco/skill/ee239d14-bfc8-4939-91ff-824b5814ff67
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,5,calcular duración del trabajo,skill/competence,cross-sector,0.6519,http://data.europa.eu/esco/skill/e207163b-7963-4c3e-9494-7a4bb000211b
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,6,coordinar equipos de ingeniería,skill/competence,cross-sector,0.6508,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,7,garantizar el cumplimiento de los plazos de construcción,skill/competence,cross-sector,0.6504,http://data.europa.eu/esco/skill/6181f475-110c-497c-a46d-ed2e14e7bc90
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,8,aplicar conocimientos de ciencias sociales y humanidades,skill/competence,transversal,0.6469,http://data.europa.eu/esco/skill/deb3c1bc-d48a-42e6-b0cc-cb238534ec28
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,9,proporcionar experiencia técnica,skill/competence,cross-sector,0.643,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,10,examinar las infraestructuras civiles,skill/competence,cross-sector,0.6423,http://data.europa.eu/esco/skill/d48b3cfe-80b6-406f-b582-d959b60417f8
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,1,mejorar procesos químicos,skill/competence,cross-sector,0.7027,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,2,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.697,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,3,elaborar fórmulas de fabricación,skill/competence,cross-sector,0.6761,http://data.europa.eu/esco/skill/b2ad4e50-cb82-4a34-ab3e-5b5f6c4f9b65
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,4,trabajar con sustancias químicas,skill/competence,cross-sector,0.6735,http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,5,química,knowledge,cross-sector,0.6695,http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,6,fabricar productos químicos,skill/competence,cross-sector,0.6657,http://data.europa.eu/esco/skill/4309a39d-af97-4e56-8d0e-5351b7b8dd01
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,7,ingeniería ambiental,knowledge,cross-sector,0.6639,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,8,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.6639,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,9,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6632,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,10,gestionar procedimientos de ensayos de sustancias químicas,skill/competence,cross-sector,0.6609,http://data.europa.eu/esco/skill/abcfd4de-3b3d-48ed-a002-36071bad8d46
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,1,crear soluciones para problemas,skill/competence,cross-sector,0.7242,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,2,mejorar procesos químicos,skill/competence,cross-sector,0.7054,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,3,analizar procesos de producción para introducir mejoras,skill/competence,cross-sector,0.7039,http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,4,analizar estrategias de gestión de la cadena de suministro,skill/competence,cross-sector,0.6996,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,5,aplicar métodos de producción avanzados,skill/competence,cross-sector,0.6961,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,6,diseñar procesos,skill/competence,cross-sector,0.6955,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,7,identificar requisitos del cliente,skill/competence,cross-sector,0.6936,http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,8,planificar procesos de fabricación,skill/competence,cross-sector,0.6901,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,9,ejecutar cálculos matemáticos analíticos,skill/competence,cross-sector,0.6892,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,10,elaborar software estadístico,skill/competence,cross-sector,0.6874,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,1,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.6927,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,2,desarrollar normas y procedimientos de fabricación,skill/competence,cross-sector,0.6812,http://data.europa.eu/esco/skill/764db027-9063-4468-acb3-c73ecfc76f35
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,3,diseñar componentes de ingeniería,skill/competence,cross-sector,0.6781,http://data.europa.eu/esco/skill/87434439-c07d-48be-af34-b0cdd03121c4
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,4,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6762,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,5,aprobar un diseño técnico,skill/competence,cross-sector,0.6752,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,6,gestionar proyectos de ingeniería,skill/competence,cross-sector,0.6747,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,7,proporcionar experiencia técnica,skill/competence,cross-sector,0.6734,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,8,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.6723,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,9,gestionar empresas de producción,skill/competence,cross-sector,0.6716,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,10,diseñar planos técnicos,skill/competence,cross-sector,0.6684,http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,1,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.7061,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,2,economía circular,knowledge,cross-sector,0.6915,http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,3,identificar nuevas oportunidades de reciclaje,skill/competence,cross-sector,0.68,http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,4,fabricar productos químicos,skill/competence,cross-sector,0.6735,http://data.europa.eu/esco/skill/4309a39d-af97-4e56-8d0e-5351b7b8dd01
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,5,producir productos sostenibles,skill/competence,cross-sector,0.6674,http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,6,utilizar materiales y componentes sostenibles,skill/competence,cross-sector,0.6626,http://data.europa.eu/esco/skill/73576419-31c2-4e45-8e30-ab1afec3db4e
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,7,analizar estrategias de gestión de la cadena de suministro,skill/competence,cross-sector,0.6615,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,8,analizar procesos de producción para introducir mejoras,skill/competence,cross-sector,0.66,http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,9,desarrollar nuevas técnicas de soldadura,skill/competence,cross-sector,0.6595,http://data.europa.eu/esco/skill/d73a88a6-6325-4c2b-887c-5d598580afad
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,10,asesorar sobre soluciones sostenibles,skill/competence,cross-sector,0.6576,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,1,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.6282,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,2,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6177,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,3,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.6141,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,4,gestionar proyectos de ingeniería,skill/competence,cross-sector,0.613,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,5,coordinar equipos de ingeniería,skill/competence,cross-sector,0.6105,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,6,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.6062,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,7,Interactuar de manera profesional en entornos de investigación y profesionales,skill/competence,cross-sector,0.6038,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,8,diseñar componentes de ingeniería,skill/competence,cross-sector,0.6012,http://data.europa.eu/esco/skill/87434439-c07d-48be-af34-b0cdd03121c4
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,9,proyecto,knowledge,cross-sector,0.5972,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,10,diseñar escombreras de minas,skill/competence,cross-sector,0.5959,http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,1,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.6864,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,2,gestionar impacto ambiental,skill/competence,cross-sector,0.6395,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,3,enseñar geografía,skill/competence,cross-sector,0.6379,http://data.europa.eu/esco/skill/be040651-f357-45d0-9e1a-d98245be6546
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,4,determinar riesgos de incendios,skill/competence,cross-sector,0.6293,http://data.europa.eu/esco/skill/2e04c512-6867-49c5-ad58-0797b8fbddf2
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,5,investigar accidentes laborales,skill/competence,cross-sector,0.6229,http://data.europa.eu/esco/skill/2cbb31ac-2403-4c31-90f3-7473623a56fc
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,6,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.6182,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,7,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6172,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,8,detectar peligros en el lugar de trabajo,skill/competence,cross-sector,0.6165,http://data.europa.eu/esco/skill/5f97fac8-2001-4b81-ae8b-22f9062d921a
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,9,realizar mediciones relacionadas con el trabajo,skill/competence,cross-sector,0.6164,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,10,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.6158,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,1,realizar cálculos,skill/competence,transversal,0.7123,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,2,asesorar al alumnado,skill/competence,cross-sector,0.7099,http://data.europa.eu/esco/skill/f7940b22-764a-43f0-9642-f60f5897109b
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,3,proporcionar orientación profesional,skill/competence,cross-sector,0.6754,http://data.europa.eu/esco/skill/fd88851f-4d1d-4de8-aee1-4464c3012969
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,4,ejecutar cálculos matemáticos analíticos,skill/competence,cross-sector,0.6654,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,5,asesorar sobre mejoras de seguridad,skill/competence,cross-sector,0.6645,http://data.europa.eu/esco/skill/37838e04-ac5f-43a5-82d0-35f42351fd60
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,6,Interactuar de manera profesional en entornos de investigación y profesionales,skill/competence,cross-sector,0.6639,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,7,resolver problemas,skill/competence,transversal,0.6541,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,8,elaborar políticas de economía,skill/competence,cross-sector,0.6517,http://data.europa.eu/esco/skill/8394fefb-f62a-48c0-a156-3117cefdb9b3
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,9,interpretar información matemática,skill/competence,transversal,0.6506,http://data.europa.eu/esco/skill/6fc6f757-6baa-49fe-9a82-6ba6a52f2e13
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,10,asesorar sobre el desarrollo de los planes de estudio,skill/competence,cross-sector,0.65,http://data.europa.eu/esco/skill/142a5319-60cb-42a2-891f-90ba92af18b1
