siglas,universidad,nombre,rank,skill_label,skill_type,reuse_level,score,skill_uri
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,5,mantener motores eléctricos,skill/competence,cross-sector,0.868,http://data.europa.eu/esco/skill/2876970d-90af-45bd-9cfd-c0af757947ea
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,6,verificar unidades electrónicas,skill/competence,cross-sector,0.8675,http://data.europa.eu/esco/skill/baf501a8-f0fe-4ad7-9b69-8e920fa1a87b
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,7,mantener equipos electrónicos,skill/competence,cross-sector,0.8674,http://data.europa.eu/esco/skill/ba45db8f-34e8-4f29-af0b-e6645e1d693f
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,8,asesorar sobre cuestiones relacionadas con problemas de fabricación,skill/competence,cross-sector,0.8669,http://data.europa.eu/esco/skill/6c80c47c-3d08-4356-aa82-46f6ec82c898
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,9,Proponer soluciones tecnológicas a problemas empresariales,skill/competence,cross-sector,0.8638,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
ESPOL,Escuela Superior Politécnica del Litoral,ELECTRÓNICA Y AUTOMATIZACIÓN,10,asesorar sobre averías de máquinas,skill/competence,cross-sector,0.8637,http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,1,montar máquinas,skill/competence,cross-sector,0.8628,http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,2,gestionar la instalación de estructuras para eventos,skill/competence,cross-sector,0.8599,http://data.europa.eu/esco/skill/0e503b48-5491-4529-879e-b112251f8d50
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,3,gestionar empresas de producción,skill/competence,cross-sector,0.8576,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,4,planificar procesos de fabricación,skill/competence,cross-sector,0.8567,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,5,coordinar comunicaciones remotas,skill/competence,cross-sector,0.8547,http://data.europa.eu/esco/skill/9bafaea2-76cd-4532-ab77-8b3d21fa6235
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,6,detectar y corregir errores de las tecnologías de la información y de las comunicaciones,skill/competence,cross-sector,0.8546,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,7,reparar equipos in situ,skill/competence,cross-sector,0.8544,http://data.europa.eu/esco/skill/b928ae44-b19f-49c7-a823-b09094de1063
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,8,diseñar sistemas de control,skill/competence,cross-sector,0.8539,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,9,encargar equipos,skill/competence,cross-sector,0.8535,http://data.europa.eu/esco/skill/8d1dc94c-d8e1-4ce6-92d5-a17ec0543dc9
ESPOL,Escuela Superior Politécnica del Litoral,TELECOMUNICACIONES,10,reparar sistemas de fontanería,skill/competence,cross-sector,0.8534,http://data.europa.eu/esco/skill/d809a1d2-b80e-43e4-8984-de7517fb68f1
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,1,mecatrónica,knowledge,cross-sector,0.8801,http://data.europa.eu/esco/skill/d88cb3f1-8e02-4618-bf32-4b0488066934
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,2,montar máquinas,skill/competence,cross-sector,0.8414,http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,3,realizar trabajos técnicos difíciles,skill/competence,cross-sector,0.8403,http://data.europa.eu/esco/skill/2d780738-9b34-40a3-adbb-590001f6ff86
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,4,diseñar sistemas microelectromecánicos,skill/competence,cross-sector,0.8396,http://data.europa.eu/esco/skill/c022ff1b-7783-4e64-89ef-0422c81ff51f
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,5,diseñar sistemas electromecánicos,skill/competence,cross-sector,0.8392,http://data.europa.eu/esco/skill/c5422318-3218-4ce9-9bdd-f38b93ff63a3
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,6,mantener equipos electromecánicos,skill/competence,cross-sector,0.8379,http://data.europa.eu/esco/skill/e0ded9a1-372d-46c8-80b5-ad994d606ef2
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,7,planificar procesos de fabricación,skill/competence,cross-sector,0.8372,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,8,mantener maquinaria de a bordo,skill/competence,cross-sector,0.8363,http://data.europa.eu/esco/skill/26c60178-5d93-4ded-93d7-c58e0ed92388
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,9,controlar maquinaria pesada,skill/competence,cross-sector,0.8358,http://data.europa.eu/esco/skill/4853efe8-0cdd-42d1-bc5a-6ba5fa9a8b2c
ESPOL,Escuela Superior Politécnica del Litoral,MECATRÓNICA,10,mecánica de los trenes,knowledge,cross-sector,0.8356,http://data.europa.eu/esco/skill/af0bbc31-b54d-4e8d-82b1-2e91a1115523
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,1,coordinar con expertos ferroviarios,skill/competence,cross-sector,0.8539,http://data.europa.eu/esco/skill/6172948e-5d52-4f94-a617-278a9013a8ae
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,2,examinar las infraestructuras civiles,skill/competence,cross-sector,0.85,http://data.europa.eu/esco/skill/d48b3cfe-80b6-406f-b582-d959b60417f8
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,3,someter a auditorías a los contratistas,skill/competence,cross-sector,0.8451,http://data.europa.eu/esco/skill/0520d8ba-3c24-4f75-a8b0-f883ddeed82d
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,4,utilizar modelos informáticos especializados para predecir el tiempo,skill/competence,cross-sector,0.8443,http://data.europa.eu/esco/skill/206f5738-e91f-4390-84a2-fcb864bc11b1
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,5,ingeniería civil,knowledge,cross-sector,0.8441,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,6,asesorar sobre temas de construcción,skill/competence,cross-sector,0.8437,http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,7,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.8426,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,8,calcular materiales necesarios para construcción,skill/competence,cross-sector,0.8418,http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,9,actuar de enlace con profesionales del sector,skill/competence,cross-sector,0.8416,http://data.europa.eu/esco/skill/d1317634-ccea-44d0-9cdc-c863f9bf856b
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA CIVIL,10,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.841,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,1,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.8837,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,2,mejorar procesos químicos,skill/competence,cross-sector,0.8765,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,3,trabajar con sustancias químicas,skill/competence,cross-sector,0.8691,http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,4,elaborar fórmulas de fabricación,skill/competence,cross-sector,0.8589,http://data.europa.eu/esco/skill/b2ad4e50-cb82-4a34-ab3e-5b5f6c4f9b65
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,5,coordinar equipos de ingeniería,skill/competence,cross-sector,0.855,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,6,manejar equipos de extracción de hidrógeno,skill/competence,cross-sector,0.8548,http://data.europa.eu/esco/skill/d2fd219f-5cb1-4f67-8db5-be6c5fc865c7
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,7,planificar procesos de fabricación,skill/competence,cross-sector,0.8537,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,8,gestionar proyectos de investigación y desarrollo,skill/competence,cross-sector,0.8526,http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,9,gestionar empresas de producción,skill/competence,cross-sector,0.8524,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA QUÍMICA,10,prestar asistencia en investigaciones científicas,skill/competence,cross-sector,0.8521,http://data.europa.eu/esco/skill/d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,1,utilizar métodos de análisis de datos logísticos,skill/competence,cross-sector,0.874,http://data.europa.eu/esco/skill/6f993130-082b-4732-b62f-52cdf2096ad9
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,2,mejorar procesos químicos,skill/competence,cross-sector,0.8714,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,3,gestionar sistemas de instrumentación,skill/competence,cross-sector,0.8701,http://data.europa.eu/esco/skill/5d71a91f-cc72-4b66-b6e3-d75ecc05e235
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,4,crear soluciones para problemas,skill/competence,cross-sector,0.8688,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,5,analizar modelos de negocio,skill/competence,cross-sector,0.8668,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,6,desarrollar sistemas de instrumentación,skill/competence,cross-sector,0.866,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,7,analizar estrategias de gestión de la cadena de suministro,skill/competence,cross-sector,0.8651,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,8,integrar productos nuevos en la cadena de fabricación,skill/competence,cross-sector,0.8647,http://data.europa.eu/esco/skill/8a753714-9a19-4418-9b37-77e79d72c705
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,9,planificar procesos de fabricación,skill/competence,cross-sector,0.8637,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,INGENIERÍA INDUSTRIAL,10,utilizar modelos informáticos especializados para predecir el tiempo,skill/competence,cross-sector,0.8628,http://data.europa.eu/esco/skill/206f5738-e91f-4390-84a2-fcb864bc11b1
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,1,realizar todas las actividades de ingeniería de procesos,skill/competence,cross-sector,0.8702,http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,2,diseñar sistemas de control,skill/competence,cross-sector,0.8689,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,3,montar máquinas,skill/competence,cross-sector,0.8667,http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,4,planificar procesos de fabricación,skill/competence,cross-sector,0.863,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,5,ensamblar el producto final,skill/competence,cross-sector,0.8616,http://data.europa.eu/esco/skill/66f088b3-85d5-458e-8c6a-a7d7b678d16d
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,6,diseñar componentes de ingeniería,skill/competence,cross-sector,0.8601,http://data.europa.eu/esco/skill/87434439-c07d-48be-af34-b0cdd03121c4
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,7,diseñar componentes de automatización,skill/competence,cross-sector,0.8596,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,8,realizar trabajos técnicos difíciles,skill/competence,cross-sector,0.8582,http://data.europa.eu/esco/skill/2d780738-9b34-40a3-adbb-590001f6ff86
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,9,diseñar sistemas electrónicos,skill/competence,cross-sector,0.8569,http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4
ESPOL,Escuela Superior Politécnica del Litoral,MECÁNICA,10,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.8556,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,1,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.8652,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,2,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.8642,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,3,identificar nuevas oportunidades de reciclaje,skill/competence,cross-sector,0.8635,http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,4,mejorar procesos químicos,skill/competence,cross-sector,0.8595,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,5,analizar modelos de negocio,skill/competence,cross-sector,0.8581,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,6,elaborar planos,skill/competence,cross-sector,0.8556,http://data.europa.eu/esco/skill/bf59255e-782a-4e83-a93c-6055cfdd8e7f
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,7,actuar de enlace con profesionales del sector,skill/competence,cross-sector,0.8555,http://data.europa.eu/esco/skill/d1317634-ccea-44d0-9cdc-c863f9bf856b
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,8,planificar procesos de fabricación,skill/competence,cross-sector,0.855,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,9,manipular madera,skill/competence,cross-sector,0.8537,http://data.europa.eu/esco/skill/c8186be4-15d4-4347-b34a-53bee7015f79
ESPOL,Escuela Superior Politécnica del Litoral,MATERIALES,10,calcular materiales necesarios para construcción,skill/competence,cross-sector,0.8533,http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,1,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.8654,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,2,mejorar procesos químicos,skill/competence,cross-sector,0.843,http://data.europa.eu/esco/skill/451c8010-7dbb-4f96-b4d4-0955766d9eff
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,3,actuar de enlace con profesionales del sector,skill/competence,cross-sector,0.8426,http://data.europa.eu/esco/skill/d1317634-ccea-44d0-9cdc-c863f9bf856b
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,4,diseñar escombreras de minas,skill/competence,cross-sector,0.8424,http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,5,trabajar con sustancias químicas,skill/competence,cross-sector,0.8422,http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,6,analizar modelos de negocio,skill/competence,cross-sector,0.8418,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,7,realizar trabajos técnicos difíciles,skill/competence,cross-sector,0.8417,http://data.europa.eu/esco/skill/2d780738-9b34-40a3-adbb-590001f6ff86
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,8,realizar investigación estratégica,skill/competence,cross-sector,0.8414,http://data.europa.eu/esco/skill/0aa02c52-077d-45f8-8c2d-7132c11ac16e
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,9,planificar procesos de fabricación,skill/competence,cross-sector,0.8407,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba
ESPOL,Escuela Superior Politécnica del Litoral,PETRÓLEOS,10,desarrollar sistemas de instrumentación,skill/competence,cross-sector,0.8394,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,1,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.8863,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,2,detectar peligros en el lugar de trabajo,skill/competence,cross-sector,0.8586,http://data.europa.eu/esco/skill/5f97fac8-2001-4b81-ae8b-22f9062d921a
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,3,reaccionar ante emergencias mineras,skill/competence,cross-sector,0.8564,http://data.europa.eu/esco/skill/3938da70-dd7a-4092-b039-10c2218867fd
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,4,supervisar el funcionamiento de los equipos,skill/competence,cross-sector,0.8551,http://data.europa.eu/esco/skill/ca17f0df-59e4-4ed2-9360-fc5325bc7151
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,5,gestionar equipos pesados,skill/competence,cross-sector,0.8519,http://data.europa.eu/esco/skill/2a314d49-c071-403b-9cc8-75aea53e7859
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,6,transportar mercancías peligrosas,skill/competence,cross-sector,0.851,http://data.europa.eu/esco/skill/5b0d14b1-0bf6-4f6b-b922-4becc213f0aa
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,7,actuar de enlace con profesionales del sector,skill/competence,cross-sector,0.8504,http://data.europa.eu/esco/skill/d1317634-ccea-44d0-9cdc-c863f9bf856b
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,8,realizar auditorías ambientales,skill/competence,cross-sector,0.8504,http://data.europa.eu/esco/skill/60ab2bf7-c812-4a88-86c0-7c81a9b2f77c
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,9,trabajar con sustancias químicas,skill/competence,cross-sector,0.8492,http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721
ESPOL,Escuela Superior Politécnica del Litoral,GEOLOGÍA,10,gestionar sistemas de instrumentación,skill/competence,cross-sector,0.8485,http://data.europa.eu/esco/skill/5d71a91f-cc72-4b66-b6e3-d75ecc05e235
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,1,ejecutar cálculos matemáticos analíticos,skill/competence,cross-sector,0.8744,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,2,resolver problemas,skill/competence,transversal,0.8733,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,3,realizar cálculos,skill/competence,transversal,0.8648,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,4,asesorar al alumnado,skill/competence,cross-sector,0.8608,http://data.europa.eu/esco/skill/f7940b22-764a-43f0-9642-f60f5897109b
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,5,aplicar competencias matemáticas,skill/competence,cross-sector,0.8589,http://data.europa.eu/esco/skill/5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,6,participar en las operaciones cotidianas de la empresa,skill/competence,cross-sector,0.8573,http://data.europa.eu/esco/skill/ce4cbc3a-bde0-43b4-9526-e643c4fe5b04
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,7,crear soluciones para problemas,skill/competence,cross-sector,0.8542,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,8,Proponer soluciones tecnológicas a problemas empresariales,skill/competence,cross-sector,0.8523,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,9,asesorar sobre planificación tributaria y fiscal,skill/competence,cross-sector,0.8515,http://data.europa.eu/esco/skill/161a6c5a-593a-4977-b7b7-49c6a2a2f2a3
ESPOL,Escuela Superior Politécnica del Litoral,MATEMÁTICA,10,analizar modelos de negocio,skill/competence,cross-sector,0.8502,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,1,analizar las tendencias económicas,skill/competence,cross-sector,0.865,http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,2,gestionar presupuestos de transportistas potenciales,skill/competence,cross-sector,0.8631,http://data.europa.eu/esco/skill/25d8dedb-a557-441a-8aeb-2d618b79abe9
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,3,pronosticar niveles futuros de desarrollo empresarial,skill/competence,cross-sector,0.862,http://data.europa.eu/esco/skill/ab167ae1-dfd8-4607-8dc4-d6d500622e1d
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,4,analizar modelos de negocio,skill/competence,cross-sector,0.8617,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,5,gestionar los programas públicos,skill/competence,cross-sector,0.8575,http://data.europa.eu/esco/skill/0761f325-13e7-49f4-a41a-ec64ba4e7b9d
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,6,ejercer el control del gasto,skill/competence,cross-sector,0.8557,http://data.europa.eu/esco/skill/b08ec8ff-1a3e-4cc3-8016-9520b21666a6
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,7,asesorar sobre el desarrollo económico,skill/competence,cross-sector,0.8552,http://data.europa.eu/esco/skill/384ed14c-bf1f-4a65-aef6-6e711f43c4ce
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,8,realizar estudios de mercado,skill/competence,cross-sector,0.8552,http://data.europa.eu/esco/skill/fe39d4db-4cb5-4299-bb9f-896c8fd6ab13
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,9,analizar el riesgo financiero,skill/competence,cross-sector,0.8539,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f
ESPOL,Escuela Superior Politécnica del Litoral,ECONOMÍA,10,gestionar el riesgo de las transacciones de comercio internacional,skill/competence,cross-sector,0.8536,http://data.europa.eu/esco/skill/4bdbd6db-7d75-40e7-b40e-5718e2982dfb
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,1,analizar estrategias de gestión de la cadena de suministro,skill/competence,cross-sector,0.8767,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,2,realizar diversas tareas organizativas en la empresa,skill/competence,cross-sector,0.8699,http://data.europa.eu/esco/skill/01755f08-4df4-4cf0-8d22-08f94cad68b5
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,3,analizar modelos de negocio,skill/competence,cross-sector,0.869,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,4,gestionar empresas de producción,skill/competence,cross-sector,0.8682,http://data.europa.eu/esco/skill/435d1751-8667-41ec-8b32-865b7cd3c684
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,5,elaborar estrategias para resolver problemas,skill/competence,cross-sector,0.8672,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
ESPOL,Escuela Superior Politécnica del Litoral,ADMINISTRACIÓN DE EMPRESAS,6,formar equipos dentro de la empresa en base a las competencias,skill/competence,cross-sector,0.8655,http://data.europa.eu/esco/skill/f1155d3f-fbca-4298-a31c-f6955653bacf
